"subject","activity","tBodyAcc-mean()-X","tBodyAcc-mean()-Y","tBodyAcc-mean()-Z","tBodyAcc-std()-X","tBodyAcc-std()-Y","tBodyAcc-std()-Z","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Y","tBodyAccJerk-mean()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyGyro-mean()-X","tBodyGyro-mean()-Y","tBodyGyro-mean()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Y","tBodyGyroJerk-mean()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyAccMag-mean()","tBodyAccMag-std()","tGravityAccMag-mean()","tGravityAccMag-std()","tBodyAccJerkMag-mean()","tBodyAccJerkMag-std()","tBodyGyroMag-mean()","tBodyGyroMag-std()","tBodyGyroJerkMag-mean()","tBodyGyroJerkMag-std()","fBodyAcc-mean()-X","fBodyAcc-mean()-Y","fBodyAcc-mean()-Z","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAccJerk-mean()-X","fBodyAccJerk-mean()-Y","fBodyAccJerk-mean()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Y","fBodyAccJerk-std()-Z","fBodyGyro-mean()-X","fBodyGyro-mean()-Y","fBodyGyro-mean()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","fBodyAccMag-mean()","fBodyAccMag-std()","fBodyBodyAccJerkMag-mean()","fBodyBodyAccJerkMag-std()","fBodyBodyGyroMag-mean()","fBodyBodyGyroMag-std()","fBodyBodyGyroJerkMag-mean()","fBodyBodyGyroJerkMag-std()"
15,"walking_downstairs",-0.539963834452381,-0.688663845930952,-0.46279507097619,-0.355208127011905,-0.722571211261905,-0.345898365504762,-0.645958452016667,-0.363627916857143,-0.570925336904762,-0.47047572988619,-0.809279154047619,-0.774578294857143,-0.37993368997619,-0.385529118902381,-0.427250880285714,-0.217851498880952,-0.584500453071429,-0.504018726670476,-0.212701477880952,-0.419352081616667,-0.320189774761905,-0.412128086078571,-0.999785835,-0.617320566245238,-0.737515751738095,-0.866597873309524,-0.718549469309524,-0.598080201833333,-0.410891045466667,-0.449726631023809,-0.788783209285714,-0.763053465833333,-0.640347722880952,-0.438266291119048,-0.493669471190476,-0.252817880338095,-0.864139339380952,-0.997627552619048,-0.481864504857143,-0.519490916833333,-0.427412934340476,-0.675899520047619,-0.514935248714286,-0.847842519285714,-0.844714021428571,-0.386142371285714,-0.316861891011905,-0.402596461683333,-0.735094642690476,-0.831709535952381,-0.706948461507143,-0.610234975,-0.91239743252381,-0.998591498095238,-0.670065724238095,-0.528006645595238,-0.215678992716667,-0.218810139714286,-0.326598895516667,-0.166854525119048,-0.212528288811905,-0.145273463238095,-0.123504007171429,-0.44810091552381,-0.545834647633333,-0.420581011228571
15,"sitting",-0.963385051525424,-0.724249631847458,-0.30127496420339,-0.582904697881356,-0.493096172864407,-0.0958974585084746,-0.68910129879661,-0.615747331254237,-0.600801016376271,-0.298785208611864,-0.519244797818644,-0.531430964008475,-0.698582374681186,-0.443122931211864,-0.183634729508475,-0.24882000880678,-0.453898957949153,-0.117876391169492,-0.158109921615254,-0.118316603211864,-0.232500743813559,-0.462326285005085,-0.832066730644068,-0.779344818847458,-0.507529900175254,-0.626780955550847,-0.612345851423729,-0.52918543020339,-0.832591518118644,-0.525074100254237,-0.695113204779661,-0.453834510138983,-0.912535322033898,-0.427209417466102,-0.481073302355932,-0.136705690950847,-0.786126402169491,-0.816168593949153,-0.803893392288136,-0.565842915328814,-0.335476204966102,-0.528446375118644,-0.591277158254237,-0.791497736864407,-0.534779284237288,-0.473118002474576,-0.175168799483051,-0.305032381889831,-0.592851483847458,-0.837393163225085,-0.99596679559322,-0.656115904864407,-0.722602140354237,-0.845659193305085,-0.717691824479661,-0.786102054932203,-0.352750319389831,-0.442877524847458,-0.289108201367797,-0.43417524940678,-0.483782583388136,-0.288087905322034,-0.123247483237288,-0.470442880932203,-0.555642433745763,-0.429154401830508
15,"standing",-0.981307561132076,-0.785536224641509,-0.520292611390566,-0.683565680932075,-0.467830272556604,0.058975264754717,-0.734976983716981,-0.419481639886792,-0.582694880792453,-0.351604289333962,-0.46831046590566,-0.569252425041509,-0.496674287809434,-0.48533020845283,-0.142784883416981,-0.184521661533962,-0.313941957264151,-0.081509925245283,-0.311973262622642,-0.0547452561679245,-0.273556903698113,-0.481109741869811,-0.674131004433962,-0.920169259924528,-0.530991295596226,-0.524124198811321,-0.729093392245283,-0.465913159056604,-0.455386172490566,-0.699681523584906,-0.640036327226415,-0.413115636018868,-0.999937836603774,-0.520545385528302,-0.510241900482642,-0.214594239377358,-0.448408748943396,-0.592333530056604,-0.966701468679245,-0.768098416284906,-0.672767429056604,-0.252369863075472,-0.596391178728302,-0.50849696009434,-0.281348572226415,-0.509088594716981,-0.139307668786792,-0.179969084281132,-0.573304887339623,-0.787422539377359,-0.668539164132075,-0.863776151433962,-0.623700175377358,-0.701032373015094,-0.805535988962264,-0.99681218754717,-0.562475052209434,-0.374360401811321,-0.38958008620566,-0.574443013924528,-0.329722860660377,-0.184521716132075,-0.0839774143641509,-0.232354390239623,-0.368261415264151,-0.848491660943396
15,"laying",-0.798929154041667,-0.627112957066667,-0.651065725208333,-0.502314566791667,-0.284160890880556,-0.316209639916667,-0.520396398097222,-0.590447756865278,-0.457662770625,-0.486796021723611,-0.547407639736111,-0.704037345416667,-0.565505446623611,-0.385442547069444,-0.254406406763889,-0.399814674013889,-0.230586587793056,-0.341539987138889,-0.0449022643416667,-0.162267392684722,-0.545798055902778,-0.398523549555556,-0.875035633569444,-0.998326980416667,-0.603798586388889,-0.7325933331825,-0.807309184013889,-0.494035930422222,-0.635058842375,-0.465646323847222,-0.613864525083333,-0.531192692902778,-0.694811302208333,-0.323305458508333,-0.384902482777778,-0.275968136541667,-0.645589299402778,-0.788513581977778,-0.732046793805556,-0.4562130349375,-0.338696039159722,-0.559230110819444,-0.529093047273611,-0.614125186263889,-0.455046816569444,-0.849538916527778,-0.218915562580833,-0.239878345480556,-0.784301362611111,-0.772498431458333,-0.779393496527778,-0.683784367222222,-0.755077054,-0.747057014569444,-0.891146460609722,-0.729527040472222,-0.396510307402778,-0.277566980222222,-0.705294103875,-0.242706328263889,-0.260952585052778,-0.0861727896541667,-0.234330221354167,-0.121573818490278,-0.749479594472222,-0.530937120763889
16,"walking",-0.524778522737255,-0.848941163372549,-0.705821960294118,-0.821633315117647,-0.562155668686275,-0.570103768523529,-0.665071383862745,-0.914664867235294,-0.479751427696078,-0.626339176921569,-0.62689015445098,-0.536239809921569,-0.90174378627451,-0.670560223941176,-0.19760952827451,-0.392069594941176,0.051415366,-0.222382341309804,-0.49242135154902,-0.487578317082353,-0.259067324939216,-0.177631385647059,-0.584413040842549,-0.755125354742941,-0.586298384431372,-0.714075327058823,-0.396941641333333,-0.277518564764706,-0.374767817078431,-0.433361087764706,-0.408701255196078,-0.356858921254902,-0.62419073254902,-0.340167002392157,-0.673651240590196,-0.312347342352941,-0.516457736803922,-0.528591785907843,-0.822343574019608,-0.745022761764706,-0.614894475372549,-0.646061147858824,-0.55729336154902,-0.564846889756863,-0.215086128803922,-0.509703300803922,-0.463361183627451,-0.188912604196078,-0.508618292254902,-0.411088028182353,-0.684689063294118,-0.827712999643137,-0.431885624078431,-0.708046002072549,-0.559050893607843,-0.725772189331373,-0.33879905072549,-0.586538461568627,-0.319103429037255,-0.132103392372549,-0.487924236098039,-0.177561543490196,-0.203870688272157,0.00597558362156862,-0.460309471197647,-0.444416523313725
16,"walking_upstairs",-0.825764574705882,-0.862494573803922,-0.803932613,-0.589460857509804,-0.633243009635294,-0.237645988078431,-0.860442588,-0.660507676184314,-0.641452541235294,-0.640163759176471,-0.604529101411765,-0.444672783431373,-0.651663232588235,-0.519444266431373,-0.471883713290196,-0.142967140886275,-0.276544692660784,-0.179411563107647,-0.336431813857843,-0.112530453392157,-0.147892777919608,-0.262195481803922,-0.72810623545098,-0.499911982531373,-0.581402455882353,-0.429095244980392,-0.717487065907843,-0.45055191727451,-0.459559544503922,-0.380224508531373,-0.491552236805882,-0.216382870084314,-0.805489305039216,-0.71040164727451,-0.586364796117647,-0.51505138854902,-0.396553106254902,-0.628870077156863,-0.671607758980392,-0.954564415823529,-0.497089421039216,-0.696242251980392,-0.357019754862745,-0.391489780315686,-0.415088570625098,-0.272723260607843,-0.30663665285098,-0.0808478650882353,-0.436292033664706,-0.615002271176471,-0.802617849137255,-0.837199742198039,-0.53501408627451,-0.719984021156863,-0.552375515808039,-0.710171461235294,-0.709849424509804,-0.292019709588235,-0.206207159921569,-0.197680302598039,-0.267664187784314,-0.495695990582353,-0.121473457086275,-0.283022666901961,-0.373638567784314,-0.406844500627451
16,"walking_downstairs",-0.750233236531915,-0.712512116,-0.813590282553192,-0.583939514829787,-0.652279928297872,-0.531613491914894,-0.972709139574468,-0.880089601276596,-0.681519984657447,-0.491749467425532,-0.583420780617021,-0.487728361851064,-0.741811111404255,-0.632770455234043,-0.4947166401,-0.29669393362766,-0.0072872015319149,-0.0966790980106383,-0.385091021182979,-0.51371960966383,-0.293751608319149,-0.219435478,-0.424063310146808,-0.636428918595745,-0.68171990006383,-0.29617872867234,-0.434184158829787,-0.426025904255319,-0.257434725321277,-0.456405887876596,-0.418068233170213,-0.294130365391489,-0.801727350723404,-0.503653136340426,-0.613611348878723,-0.526214008489362,-0.469595428297872,-0.500326895514894,-0.855795055957447,-0.858662590744681,-0.667175995148936,-0.553692421197872,-0.658523825021277,-0.411294767829787,-0.212068520255319,-0.413133254017021,-0.168141297106383,-0.0518526795893617,-0.468523690351064,-0.77634448893617,-0.52640073293617,-0.790580863865957,-0.516048279793617,-0.410612765151064,-0.703352390191489,-0.815584237106383,-0.635970997148936,-0.53705446212766,-0.291744518382979,-0.224689518723404,-0.460850366576596,-0.346655374255319,-0.245291700474468,0.0116233930851064,-0.366269002638298,-0.483820590787234
16,"sitting",-0.550644920933333,-0.664173423736232,-0.76442130057971,-0.894164865028986,-0.863578632898551,-0.472263499531884,-0.650225023101449,-0.652881228565217,-0.896847078550725,-0.630167164734783,-0.567640478086957,-0.630331270831884,-0.807286431817391,-0.930727081014493,-0.364933044095507,-0.295352441898551,-0.290365592156522,-0.067337351052029,-0.457557615865217,-0.483465856202899,-0.342934501956522,-0.273707026023188,-0.434253394584058,-0.577375007188406,-0.594527825017391,-0.605256054144928,-0.506247604668116,-0.205206952072464,-0.213973784528985,-0.489240277813043,-0.630196379485507,-0.277655990028985,-0.724143231391304,-0.316152852428985,-0.924160005637681,-0.31309095215942,-0.541508647768116,-0.405322386872464,-0.646460266710145,-0.706130042362319,-0.814686865985507,-0.592782028231884,-0.506013230544928,-0.606950764130435,-0.117191519028986,-0.250040920043478,-0.303940696330435,-0.364664303076812,-0.43433261357971,-0.418672500391304,-0.548931715333333,-0.675670958913044,-0.557599582376812,-0.444800554502899,-0.600873027773913,-0.709826417101449,-0.365009159507246,-0.361499706391304,-0.189172012634203,-0.223782569794203,-0.272323086127826,-0.538109972681159,-0.274744859797101,-0.271322551243768,-0.296118293556522,-0.535622400753623
16,"standing",-0.536509073769231,-0.721048149989744,-0.553765365564103,-0.786755181833333,-0.964030503717949,-0.450469780294872,-0.652806875746154,-0.830757263474359,-0.822433694653846,-0.93083760451282,-0.613012860688462,-0.486051268997436,-0.810768593689744,-0.890664142602564,-0.475091478012821,-0.466428508828205,-0.368214936932051,-0.157748310833333,-0.62473052249359,-0.325360614670513,-0.455603213666667,-0.519063865112821,-0.51149618243718,-0.443144400410256,-0.630868218615385,-0.556677011864359,-0.599238283705128,-0.231674155034615,-0.266042386705128,-0.314550930878205,-0.615593132739744,-0.31625827275641,-0.59343803175641,-0.38923139025641,-0.755751998448718,-0.583198948461538,-0.646041799115385,-0.495758535524359,-0.623990298884615,-0.661099164153846,-0.829043268064103,-0.681345969512821,-0.579000541458974,-0.614904459835897,-0.273728945573077,-0.167490753153846,-0.334738010820513,-0.338866034162821,-0.496086901384615,-0.42193832945641,-0.477756298653846,-0.570174057089744,-0.641979462644872,-0.423816489684615,-0.397381665498718,-0.534105122488462,-0.377673402038462,-0.483094943794872,-0.0167800348589744,-0.0733028685333333,-0.426628317397436,-0.388030207487179,-0.367077172960256,-0.349345184305128,-0.241699808951282,-0.276192878428205
16,"laying",-0.630143414742857,-0.731654004342857,-0.660177061871429,-0.942377949857143,-0.589257640314286,-0.3391680282,-0.8164378145,-0.856975355957143,-0.925038458714286,-0.640121438568857,-0.616703957918571,-0.529296639671429,-0.878146745671429,-0.702468837985714,-0.518281524728571,-0.505303956306143,-0.283851281461429,-0.054148310382,-0.277073143407286,-0.314459077715714,-0.497549555338571,-0.258674036282143,-0.486059078228571,-0.536179934294286,-0.59489278394,-0.629061071185714,-0.405388168566286,-0.199256384538571,-0.446537447558571,-0.335441571797143,-0.546515713946571,-0.178180754071429,-0.642937518571429,-0.382117890957143,-0.786844956428571,-0.473553160871429,-0.508810322114286,-0.425446257571429,-0.580260502871429,-0.807247052442857,-0.621721217997143,-0.623929233957143,-0.619380251114286,-0.462374317757143,-0.184338537066857,-0.326956629371429,-0.411295217485714,-0.232946609814286,-0.490291574075714,-0.531353809844286,-0.698137295187143,-0.575517320371429,-0.477356622207143,-0.447588945171429,-0.490798261614286,-0.600544429057143,-0.444773253157143,-0.656636092557143,-0.104929894994286,-0.219403141114286,-0.606363467028571,-0.410366969242857,-0.446724560714286,-0.236039081811429,-0.332101910833714,-0.316495856771429
17,"walking",-0.533274033442623,-0.498608345032787,-0.501121334193443,-0.724542084426229,-0.867192184032787,-0.661418513196721,-0.474729775118033,-0.633409572918033,-0.48375018769377,-0.816586754655738,-0.899346247213115,-0.720732563590164,-0.607542295868852,-0.660225850593443,-0.376367893688525,-0.673401372131148,-0.28030733447541,-0.370553014939344,-0.389075223393443,-0.456155962442623,-0.597797437031148,-0.544739825278689,-0.568157272404918,-0.665344521803279,-0.885586321590164,-0.812513542404754,-0.644539533191803,-0.573858255763934,-0.355680865855738,-0.101258637039344,-0.699320675278689,-0.455826713721311,-0.400473441619672,-0.218337204114754,-0.556324365065574,-0.400713476688525,-0.748558496704918,-0.504031989414754,-0.346498177503279,-0.573391989934426,-0.812793310655738,-0.795742741918033,-0.902069437344262,-0.762342564973771,-0.360727119327869,-0.380574120245902,-0.638344897442623,-0.360714781773115,-0.65608030257377,-0.606838818868852,-0.424020952798361,-0.337381339229508,-0.602093044208197,-0.571143750063934,-0.48867606895082,-0.335148521186885,-0.194837260391148,-0.428189999483607,-0.279273157383607,-0.0688240647770492,-0.407965640190164,-0.230941661934426,-0.552288983967213,-0.365879325868852,-0.290054909114754,-0.0393878562131148
17,"walking_upstairs",-0.406405843708333,-0.699003622204167,-0.697515659791667,-0.846795712454167,-0.792107980833333,-0.750754456291667,-0.546386110041667,-0.56257829685,-0.868505769583333,-0.85348413220625,-0.932606409583333,-0.645667083229167,-0.509243562529167,-0.755615554514583,-0.779299354020833,-0.363737206416667,-0.401984687126083,-0.447746440854167,-0.255825031916667,-0.53999100186875,-0.404855099625,-0.364960141458333,-0.52502838713125,-0.461539621104167,-0.910302158125,-0.709557706408333,-0.532609780457917,-0.430023173541667,-0.119130183708333,-0.332739020295833,-0.6137944521875,-0.519913127645833,-0.3581272405,-0.273643889354167,-0.8518115263125,-0.777158238125,-0.576941206020833,-0.5592481524375,-0.524223381377083,-0.494156110427083,-0.685555931604167,-0.997580119375,-0.679462621208333,-0.510754231875,-0.3506422471875,-0.279025536583333,-0.4312804887875,-0.298279871791667,-0.604483701891667,-0.595127405035417,-0.0910943145770833,-0.6875884084375,-0.563614055666667,-0.605892371770833,-0.456237073060417,-0.506384134089583,-0.388885060770833,-0.233372348020833,-0.188565822127083,-0.0659030723541667,-0.3463468676875,-0.427530596270833,-0.3835630545,-0.252231866416667,-0.254703711520833,-0.366953918583333
17,"walking_downstairs",-0.390904203856522,-0.314222202695652,-0.649687476921739,-0.450903528457174,-0.819749294226087,-0.884681098782609,-0.619860386358696,-0.695596826434783,-0.768215277608696,-0.67113664076087,-0.925252078065217,-0.639721970891304,-0.728375279847826,-0.86901553876087,-0.681591013043478,-0.421784548306522,-0.462839808954348,-0.373913612065217,-0.425451111847826,-0.626702674717391,-0.545642399869565,-0.419429662152174,-0.721263021304348,-0.347922372586957,-0.955353181956522,-0.538131493467391,-0.549018256869565,-0.276095628413043,-0.224860038897826,-0.188305160130435,-0.633460059869565,-0.278317692565217,-0.520341461347826,-0.232693462017217,-0.77687220373913,-0.737746782379783,-0.497827449840652,-0.812171987608696,-0.541858658586956,-0.614505792602174,-0.72675752156087,-0.823179792282609,-0.6182078625,-0.512874271521739,-0.597441281021739,-0.156838249197826,-0.25450135397,-0.40165677626087,-0.476033455065217,-0.629487058826087,-0.16744293129413,-0.492341617184783,-0.631341705830435,-0.698750130978261,-0.468238738652174,-0.407574935195652,-0.373757735726087,-0.304350015365217,-0.295432196782609,-0.0201596439130435,-0.315243759521739,-0.2353373129,-0.275362006447826,-0.462919528826087,-0.199171906955652,-0.0637433396652174
17,"sitting",-0.645650471734375,-0.51400102090625,-0.38746262653125,-0.489399357229688,-0.596025488817188,-0.646250343453125,-0.3788919294375,-0.420970730203125,-0.4941134635675,-0.5479745742625,-0.797339055404688,-0.9053418486875,-0.465975883893906,-0.715579280804687,-0.253017905703125,-0.331196078076562,-0.545100362,-0.29474118579375,-0.34979866553125,-0.41942625596875,-0.434274431029687,-0.666554192078125,-0.692477316375,-0.43245819059375,-0.8333523965625,-0.885408608234375,-0.93028873015625,-0.43439190065625,-0.480940094578125,-0.282695430228125,-0.9250127393125,-0.431312980578125,-0.622776799265625,-0.199732134918125,-0.682830035578125,-0.321966570734375,-0.9529741205625,-0.587283115578125,-0.6401814579375,-0.350535902492188,-0.69584814616875,-0.751299572515625,-0.775635049484375,-0.944852076857812,-0.423746688628125,-0.300919350796875,-0.39467390253125,-0.632988766234375,-0.785869523909375,-0.551463566407812,-0.711122174128125,-0.618903696265625,-0.92040290203125,-0.735137563875,-0.521737297951563,-0.63724111653125,-0.162454760640625,-0.225650938703125,-0.34559483784375,-0.314487578640625,-0.15972708930625,-0.331433468890625,-0.2537610008125,-0.57681240321875,-0.383766907171875,-0.347605107635937
17,"standing",-0.617562707108974,-0.656548620628205,-0.403419080217949,-0.464952347046154,-0.574651214759359,-0.529432731782051,-0.655511506785897,-0.467356528435897,-0.636241649058974,-0.622509658397436,-0.633256204744744,-0.709443094692308,-0.474466925666667,-0.51255089889359,-0.432880736569231,-0.436638403179487,-0.379647494948718,-0.425136872961538,-0.322033376352564,-0.220623673882051,-0.508164869403846,-0.735315538846154,-0.846928409426923,-0.587314554821795,-0.581124028179487,-0.753168968346154,-0.88881129374359,-0.409911002229487,-0.485355750346154,-0.521251803769231,-0.806678641166667,-0.669988084641026,-0.663336561789744,-0.244963832739744,-0.500102931919231,-0.393178608589744,-0.834613324705128,-0.893804706141026,-0.646870306717949,-0.558800723269231,-0.453854544547436,-0.548319059320513,-0.782807459537179,-0.828224525320513,-0.468842918628205,-0.525168138803372,-0.261135437576923,-0.347787798076923,-0.941530740653846,-0.661703201055128,-0.448762443597436,-0.648721121653846,-0.914900690679487,-0.718289645205128,-0.606798998692308,-0.649506410741667,-0.257378451664103,-0.138771997858974,-0.402177971935897,-0.267429105358974,-0.117432197820513,-0.103139452919744,-0.344445198717949,-0.413135107012821,-0.442161671538462,-0.529184813187179
17,"laying",-0.555646638704225,-0.36827080356338,-0.481424822332394,-0.695026738774648,-0.589651510084507,-0.651677527021127,-0.420138340084507,-0.582173812452113,-0.701130940676056,-0.796007439186158,-0.835105010056338,-0.902456037422535,-0.555464623802817,-0.670810972323944,-0.509611525704225,-0.601044730338028,-0.429743808628169,-0.375582736474648,-0.257534928056338,-0.306570074287746,-0.795845697619718,-0.448966073802817,-0.574273223788169,-0.727861568197183,-0.819691906873239,-0.968896511971831,-0.636099838043662,-0.367093322916901,-0.383804320507042,-0.260177560195775,-0.885160257338028,-0.453107445323944,-0.563699876690141,-0.182310537211268,-0.725278811788732,-0.553819781066479,-0.704660060309859,-0.606512359957746,-0.492500410661972,-0.45821008805493,-0.595245999422535,-0.853947921126761,-0.865171297507042,-0.677096282183099,-0.395493129859155,-0.500016092084507,-0.341117915619718,-0.41016991756338,-0.672412913112676,-0.532150909169014,-0.554823117191549,-0.428153101930986,-0.715440557633803,-0.622889258816901,-0.606281171949296,-0.498404697005634,-0.212212617459155,-0.185988040661972,-0.3470339717,-0.115253446859155,-0.180554106938028,-0.363277460829577,-0.606651608732394,-0.33024361884507,-0.483771611776056,-0.322824232467606
18,"walking",-0.817370892700893,-0.5773190735,-0.419328161517857,-0.627785108589286,-0.823490495808929,-0.561953003071429,-0.9738522475,-0.443316185125,-0.455687685278571,-0.357706598705357,-0.783969159821429,-0.330632488553571,-0.522426056607143,-0.542956613048214,-0.212675706303571,-0.427065594875,-0.6932110105,-0.585642819142857,-0.641821789160714,-0.645539593285714,-0.697187279889286,-0.848564153035714,-0.639107077428571,-0.648979214229107,-0.437539036771429,-0.2969445286425,-0.247470787444643,-0.323776500107143,-0.373993870910714,-0.227268796226786,-0.602324010714286,-0.313812480732143,-0.330044072160714,-0.565403537446429,-0.363201613125,-0.786017424785714,-0.992784224821429,-0.515347301671429,-0.5125817435,-0.229918867535714,-0.41109410575,-0.532929181776786,-0.890859192678571,-0.741969169803571,-0.433977283897143,-0.558657379339286,-0.238307410711786,-0.223828151738214,-0.183320520665893,-0.438731039196429,-0.385795860857143,-0.246487703428571,-0.5632762938875,-0.315592109125,-0.631696665910714,-0.991803311785714,-0.528582727678571,-0.357913545296429,-0.661403421935714,-0.680446807910714,-0.261545567982143,-0.192148120991071,-0.513569401012143,-0.808534317989286,-0.754715616767857,-0.644538482157143
18,"walking_upstairs",-0.953372344413793,-0.584849839731034,-0.3651657447,-0.497697752586207,-0.95645829417931,-0.575684515163276,-0.766885755644828,-0.612963084517241,-0.594441938027586,-0.496458672293103,-0.525326665724138,-0.383988928732759,-0.385654087415517,-0.252074399603448,-0.255993817744828,-0.54651891237931,-0.465916355155172,-0.257540552648276,-0.648063539748276,-0.41611817385,-0.678795773017241,-0.731894057858621,-0.581177637418966,-0.575810389965517,-0.324980924431034,-0.149102129581034,-0.285853945482759,-0.714116610931035,-0.403096090074138,0.00203263831896552,-0.706256411931035,-0.370614936362069,-0.632096552774138,-0.56200588235,-0.387116115444828,-0.550163143189655,-0.789933315224138,-0.547075551239655,-0.400038925431034,-0.0793983833982759,-0.655061791827586,-0.788709205517241,-0.6307163996,-0.511050488967241,-0.558417864586207,-0.792961970224138,-0.0845941382310345,-0.335343637525862,-0.605982317482759,-0.330971394896552,-0.169339376724138,-0.38289039675,-0.521049642534483,-0.481165608505103,-0.735450095310345,-0.801785541517241,-0.578979087706897,-0.515658742241379,-0.554114810982759,-0.498292344396552,-0.0621003428793103,-0.487706873896552,-0.758391585643793,-0.915858649137931,-0.86446812862069,-0.511194310175862
18,"walking_downstairs",-0.8926996926,-0.660262907090909,-0.511358310927273,-0.724648764054545,-0.913436485709091,-0.579315232090909,-0.743860876945455,-0.72775424586,-0.50294476132,-0.296560287981818,-0.367953976345455,-0.510396953090909,-0.528226002036364,-0.339182764058182,-0.277342149,-0.518452800581818,-0.575625808036364,-0.433550013327273,-0.661929294834545,-0.42151296682,-0.427525212009091,-0.861335919072727,-0.748089232163636,-0.290846955581818,-0.439064454565455,-0.0871533360545454,-0.447713870781818,-0.639464115836364,-0.377961856276364,-0.102063369,-0.361875464085455,-0.330648926472727,-0.430170843781818,-0.821523385781818,-0.252680841152727,-0.365198582430909,-0.736386817563636,-0.676926628763636,-0.224944341618182,-0.150859156,-0.374529727618182,-0.826618113989091,-0.827659033072727,-0.665851907563636,-0.571181328869091,-0.718986328452727,-0.116383950752727,-0.383851736454545,-0.502761972527273,-0.415743534621818,-0.0680473967090909,-0.456815009381818,-0.780956204181818,-0.492867827563636,-0.634398362018182,-0.711971397963636,-0.645407401036364,-0.555530572421818,-0.751870601218182,-0.307012599054545,-0.128777150076364,-0.459668327018182,-0.627364881927273,-0.740980141490909,-0.921568973818182,-0.657257292290909
18,"sitting",-0.837001802505263,-0.797451848245614,-0.595653995118421,-0.350630136889474,-0.788244788684211,-0.759639033421053,-0.704833135719298,-0.712757189,-0.569252337719298,-0.205473780161403,-0.4550188228,-0.511143726982456,-0.424222471842105,-0.449912873180702,-0.199640086017544,-0.504837090157895,-0.5687918852,-0.485613694473684,-0.904341861754386,-0.496092673385965,-0.46391866,-0.73753350373,-0.947311099449123,-0.552078695491228,-0.499119824122807,-0.541075406894737,-0.217762542615614,-0.298019739701754,-0.395649896119298,-0.493485655401754,-0.553745544192982,-0.640836790438597,-0.667605032631579,-0.65006753454386,-0.173515403,-0.294688530807018,-0.769353788789474,-0.730866990070175,-0.464560148859649,-0.212179550673684,-0.488408742131579,-0.704322282473684,-0.755372266368421,-0.584932806175439,-0.372467747545614,-0.638012937929825,-0.532269589280702,-0.250321927177193,-0.110159407382456,-0.56667951845614,-0.608970834350877,-0.294257837842105,-0.78239892422807,-0.467518578157895,-0.455663309529825,-0.777554697421053,-0.725206199631579,-0.541726995115789,-0.970219127017544,-0.544470936980702,-0.414229043549123,-0.192762225192982,-0.517839533403509,-0.513251915508772,-0.5786414454,-0.891757290877193
18,"standing",-0.59908674209589,-0.951567186575342,-0.614658277123288,-0.455943060506849,-0.580650041267123,-0.915009979465753,-0.752929816780822,-0.790524887136986,-0.586034341487671,-0.259402606075342,-0.43616412469863,-0.411549465643836,-0.425034021472603,-0.362817419808219,-0.26957966639726,-0.333063947836986,-0.4527904653,-0.475699582555479,-0.795940171445205,-0.567624565490411,-0.469365956089041,-0.639035556027397,-0.772403180917808,-0.583001001178082,-0.668069419356164,-0.31330799190411,-0.0967452269109589,-0.32318484730137,-0.640532297383562,-0.362510382036986,-0.847326451642466,-0.665007609464384,-0.627542406872603,-0.462928353872603,-0.19072582169863,-0.45737584659726,-0.800863393493151,-0.647387683415068,-0.402370075630137,-0.274011998864384,-0.510630123306712,-0.54558356668589,-0.779438624950685,-0.665223889142466,-0.574076964652055,-0.516893929315069,-0.239806161863014,-0.0347720135643836,-0.199553109969863,-0.653523654171562,-0.322913241479452,-0.125477908913699,-0.738614856178082,-0.641731041431507,-0.480153084150685,-0.803825535428767,-0.701142345376438,-0.652305476849315,-0.688167232191781,-0.624474349616438,-0.446496292821918,-0.104235763575342,-0.405781696232877,-0.646390178068493,-0.628538312356164,-0.878661492465753
